report_year,company,source_file,source_page,section_heading,industry,cost_item,current_amount_million_rmb,current_ratio_pct,prior_amount_million_rmb,prior_ratio_pct,yoy_change_pct,raw_unit,confidence
2019,海尔智家股份有限公司,/Users/jialunxu/Documents/personal/projects/annual_report/table_extraction/reports/600690_2019_n.pdf,28,(3). 成本分析表,家用电 器行业,主营业务成本,115229.04,100.0,105661.71,100.0,9.05,万元,0.98
2019,海尔智家股份有限公司,/Users/jialunxu/Documents/personal/projects/annual_report/table_extraction/reports/600690_2019_n.pdf,28,(3). 成本分析表,家用电 器行业,原材料,95918.18,83.24,88696.79,83.94,8.14,万元,0.98
2019,海尔智家股份有限公司,/Users/jialunxu/Documents/personal/projects/annual_report/table_extraction/reports/600690_2019_n.pdf,28,(3). 成本分析表,家用电 器行业,人工,6982.71,6.06,5915.7,5.6,18.04,万元,0.98
2019,海尔智家股份有限公司,/Users/jialunxu/Documents/personal/projects/annual_report/table_extraction/reports/600690_2019_n.pdf,28,(3). 成本分析表,家用电 器行业,折旧,2081.63,1.81,1758.43,1.66,18.38,万元,0.98
2019,海尔智家股份有限公司,/Users/jialunxu/Documents/personal/projects/annual_report/table_extraction/reports/600690_2019_n.pdf,28,(3). 成本分析表,家用电 器行业,能源,624.14,0.54,611.42,0.58,2.08,万元,0.98
2019,海尔智家股份有限公司,/Users/jialunxu/Documents/personal/projects/annual_report/table_extraction/reports/600690_2019_n.pdf,28,(3). 成本分析表,家用电 器行业,其他,9622.38,8.35,8679.38,8.21,10.86,万元,0.98
